ID,Pred
ID_00009497,cls_4
ID_00009498,cls_5
ID_00009499,cls_3
ID_00009500,cls_1
ID_00009501,cls_6
ID_00009502,cls_1
ID_00009503,cls_3
ID_00009504,cls_3
ID_00009505,cls_3
ID_00009506,cls_2
ID_00009507,cls_6
ID_00009508,cls_3
ID_00009509,cls_1
ID_00009510,cls_3
ID_00009511,cls_4
ID_00009512,cls_1
ID_00009513,cls_2
ID_00009514,cls_3
ID_00009515,cls_4
ID_00009516,cls_6
ID_00009517,cls_2
ID_00009518,cls_6
ID_00009519,cls_2
ID_00009520,cls_6
ID_00009521,cls_4
ID_00009522,cls_4
ID_00009523,cls_5
ID_00009524,cls_4
ID_00009525,cls_2
ID_00009526,cls_5
ID_00009527,cls_4
ID_00009528,cls_4
ID_00009529,cls_2
ID_00009530,cls_6
ID_00009531,cls_6
ID_00009532,cls_3
ID_00009533,cls_4
ID_00009534,cls_2
ID_00009535,cls_4
ID_00009536,cls_1
ID_00009537,cls_3
ID_00009538,cls_3
ID_00009539,cls_3
ID_00009540,cls_1
ID_00009541,cls_4
ID_00009542,cls_6
ID_00009543,cls_6
ID_00009544,cls_6
ID_00009545,cls_4
ID_00009546,cls_2
ID_00009547,cls_1
ID_00009548,cls_2
ID_00009549,cls_4
ID_00009550,cls_6
ID_00009551,cls_2
ID_00009552,cls_3
ID_00009553,cls_1
ID_00009554,cls_6
ID_00009555,cls_5
ID_00009556,cls_5
ID_00009557,cls_1
ID_00009558,cls_1
ID_00009559,cls_5
ID_00009560,cls_3
ID_00009561,cls_5
ID_00009562,cls_4
ID_00009563,cls_1
ID_00009564,cls_1
ID_00009565,cls_2
ID_00009566,cls_6
ID_00009567,cls_3
ID_00009568,cls_2
ID_00009569,cls_2
ID_00009570,cls_3
ID_00009571,cls_3
ID_00009572,cls_4
ID_00009573,cls_5
ID_00009574,cls_5
ID_00009575,cls_4
ID_00009576,cls_4
ID_00009577,cls_3
ID_00009578,cls_3
ID_00009579,cls_3
ID_00009580,cls_6
ID_00009581,cls_3
ID_00009582,cls_2
ID_00009583,cls_3
ID_00009584,cls_1
ID_00009585,cls_5
ID_00009586,cls_2
ID_00009587,cls_4
ID_00009588,cls_1
ID_00009589,cls_6
ID_00009590,cls_2
ID_00009591,cls_3
ID_00009592,cls_3
ID_00009593,cls_3
ID_00009594,cls_2
ID_00009595,cls_5
ID_00009596,cls_2
ID_00009597,cls_1
ID_00009598,cls_6
ID_00009599,cls_4
ID_00009600,cls_2
ID_00009601,cls_2
ID_00009602,cls_6
ID_00009603,cls_3
ID_00009604,cls_2
ID_00009605,cls_2
ID_00009606,cls_5
ID_00009607,cls_6
ID_00009608,cls_1
ID_00009609,cls_3
ID_00009610,cls_5
ID_00009611,cls_2
ID_00009612,cls_2
ID_00009613,cls_3
ID_00009614,cls_5
ID_00009615,cls_6
ID_00009616,cls_1
ID_00009617,cls_5
ID_00009618,cls_5
ID_00009619,cls_4
ID_00009620,cls_1
ID_00009621,cls_2
ID_00009622,cls_6
ID_00009623,cls_1
ID_00009624,cls_4
ID_00009625,cls_2
ID_00009626,cls_6
ID_00009627,cls_6
ID_00009628,cls_1
ID_00009629,cls_5
ID_00009630,cls_3
ID_00009631,cls_5
ID_00009632,cls_6
ID_00009633,cls_1
ID_00009634,cls_6
ID_00009635,cls_6
ID_00009636,cls_1
ID_00009637,cls_3
ID_00009638,cls_1
ID_00009639,cls_1
ID_00009640,cls_1
ID_00009641,cls_5
ID_00009642,cls_2
ID_00009643,cls_2
ID_00009644,cls_3
ID_00009645,cls_5
ID_00009646,cls_1
ID_00009647,cls_5
ID_00009648,cls_6
ID_00009649,cls_5
ID_00009650,cls_3
ID_00009651,cls_5
ID_00009652,cls_3
ID_00009653,cls_4
ID_00009654,cls_6
ID_00009655,cls_3
ID_00009656,cls_2
ID_00009657,cls_5
ID_00009658,cls_1
ID_00009659,cls_5
ID_00009660,cls_5
ID_00009661,cls_6
ID_00009662,cls_3
ID_00009663,cls_3
ID_00009664,cls_2
ID_00009665,cls_5
ID_00009666,cls_4
ID_00009667,cls_5
ID_00009668,cls_5
ID_00009669,cls_5
ID_00009670,cls_4
ID_00009671,cls_6
ID_00009672,cls_5
ID_00009673,cls_4
ID_00009674,cls_4
ID_00009675,cls_2
ID_00009676,cls_6
ID_00009677,cls_3
ID_00009678,cls_4
ID_00009679,cls_2
ID_00009680,cls_5
ID_00009681,cls_6
ID_00009682,cls_3
ID_00009683,cls_5
ID_00009684,cls_5
ID_00009685,cls_1
ID_00009686,cls_4
ID_00009687,cls_2
ID_00009688,cls_4
ID_00009689,cls_2
ID_00009690,cls_6
ID_00009691,cls_2
ID_00009692,cls_5
ID_00009693,cls_5
ID_00009694,cls_3
ID_00009695,cls_5
ID_00009696,cls_2
ID_00009697,cls_6
ID_00009698,cls_1
ID_00009699,cls_1
ID_00009700,cls_2
ID_00009701,cls_6
ID_00009702,cls_2
ID_00009703,cls_2
ID_00009704,cls_1
ID_00009705,cls_3
ID_00009706,cls_4
ID_00009707,cls_6
ID_00009708,cls_5
ID_00009709,cls_5
ID_00009710,cls_2
ID_00009711,cls_5
ID_00009712,cls_5
ID_00009713,cls_3
ID_00009714,cls_3
ID_00009715,cls_1
ID_00009716,cls_3
ID_00009717,cls_3
ID_00009718,cls_6
ID_00009719,cls_2
ID_00009720,cls_1
ID_00009721,cls_6
ID_00009722,cls_5
ID_00009723,cls_4
ID_00009724,cls_3
ID_00009725,cls_1
ID_00009726,cls_6
ID_00009727,cls_5
ID_00009728,cls_1
ID_00009729,cls_6
ID_00009730,cls_1
ID_00009731,cls_4
ID_00009732,cls_5
ID_00009733,cls_5
ID_00009734,cls_2
ID_00009735,cls_6
ID_00009736,cls_1
ID_00009737,cls_2
ID_00009738,cls_2
ID_00009739,cls_1
ID_00009740,cls_5
ID_00009741,cls_1
ID_00009742,cls_2
ID_00009743,cls_4
ID_00009744,cls_5
ID_00009745,cls_3
ID_00009746,cls_5
ID_00009747,cls_2
ID_00009748,cls_5
ID_00009749,cls_3
ID_00009750,cls_4
ID_00009751,cls_2
ID_00009752,cls_3
ID_00009753,cls_3
ID_00009754,cls_6
ID_00009755,cls_2
ID_00009756,cls_3
ID_00009757,cls_6
ID_00009758,cls_5
ID_00009759,cls_4
ID_00009760,cls_5
ID_00009761,cls_4
ID_00009762,cls_5
ID_00009763,cls_4
ID_00009764,cls_6
ID_00009765,cls_2
ID_00009766,cls_6
ID_00009767,cls_4
ID_00009768,cls_2
ID_00009769,cls_6
ID_00009770,cls_1
ID_00009771,cls_6
ID_00009772,cls_2
ID_00009773,cls_5
ID_00009774,cls_6
ID_00009775,cls_1
ID_00009776,cls_2
ID_00009777,cls_2
ID_00009778,cls_6
ID_00009779,cls_2
ID_00009780,cls_6
ID_00009781,cls_2
ID_00009782,cls_3
ID_00009783,cls_1
ID_00009784,cls_1
ID_00009785,cls_6
ID_00009786,cls_1
ID_00009787,cls_1
ID_00009788,cls_5
ID_00009789,cls_6
ID_00009790,cls_1
ID_00009791,cls_5
ID_00009792,cls_5
ID_00009793,cls_5
ID_00009794,cls_1
ID_00009795,cls_3
ID_00009796,cls_5
ID_00009797,cls_3
ID_00009798,cls_6
ID_00009799,cls_6
ID_00009800,cls_3
ID_00009801,cls_2
ID_00009802,cls_2
ID_00009803,cls_3
ID_00009804,cls_2
ID_00009805,cls_6
ID_00009806,cls_1
ID_00009807,cls_2
ID_00009808,cls_2
ID_00009809,cls_1
ID_00009810,cls_3
ID_00009811,cls_1
ID_00009812,cls_1
ID_00009813,cls_2
ID_00009814,cls_4
ID_00009815,cls_1
ID_00009816,cls_5
ID_00009817,cls_3
ID_00009818,cls_5
ID_00009819,cls_3
ID_00009820,cls_4
ID_00009821,cls_1
ID_00009822,cls_3
ID_00009823,cls_6
ID_00009824,cls_3
ID_00009825,cls_5
ID_00009826,cls_4
ID_00009827,cls_5
ID_00009828,cls_4
ID_00009829,cls_2
ID_00009830,cls_5
ID_00009831,cls_2
ID_00009832,cls_6
ID_00009833,cls_1
ID_00009834,cls_2
ID_00009835,cls_2
ID_00009836,cls_3
ID_00009837,cls_1
ID_00009838,cls_2
ID_00009839,cls_2
ID_00009840,cls_3
ID_00009841,cls_2
ID_00009842,cls_5
ID_00009843,cls_4
ID_00009844,cls_5
ID_00009845,cls_4
ID_00009846,cls_2
ID_00009847,cls_4
ID_00009848,cls_4
ID_00009849,cls_6
ID_00009850,cls_2
ID_00009851,cls_2
ID_00009852,cls_4
ID_00009853,cls_6
ID_00009854,cls_6
ID_00009855,cls_2
ID_00009856,cls_5
ID_00009857,cls_1
ID_00009858,cls_4
ID_00009859,cls_4
ID_00009860,cls_2
ID_00009861,cls_6
ID_00009862,cls_2
ID_00009863,cls_6
ID_00009864,cls_6
ID_00009865,cls_6
ID_00009866,cls_1
ID_00009867,cls_5
ID_00009868,cls_3
ID_00009869,cls_6
ID_00009870,cls_1
ID_00009871,cls_2
ID_00009872,cls_6
ID_00009873,cls_2
ID_00009874,cls_3
ID_00009875,cls_4
ID_00009876,cls_1
ID_00009877,cls_1
ID_00009878,cls_6
ID_00009879,cls_1
ID_00009880,cls_4
ID_00009881,cls_2
ID_00009882,cls_6
ID_00009883,cls_3
ID_00009884,cls_5
ID_00009885,cls_5
ID_00009886,cls_3
ID_00009887,cls_4
ID_00009888,cls_5
ID_00009889,cls_3
ID_00009890,cls_6
ID_00009891,cls_2
ID_00009892,cls_3
ID_00009893,cls_5
ID_00009894,cls_5
ID_00009895,cls_1
ID_00009896,cls_6
ID_00009897,cls_3
ID_00009898,cls_6
ID_00009899,cls_2
ID_00009900,cls_4
ID_00009901,cls_5
ID_00009902,cls_1
ID_00009903,cls_1
ID_00009904,cls_5
ID_00009905,cls_2
ID_00009906,cls_6
ID_00009907,cls_2
ID_00009908,cls_4
ID_00009909,cls_3
ID_00009910,cls_5
ID_00009911,cls_3
ID_00009912,cls_6
ID_00009913,cls_3
ID_00009914,cls_3
ID_00009915,cls_5
ID_00009916,cls_5
ID_00009917,cls_1
ID_00009918,cls_6
ID_00009919,cls_3
ID_00009920,cls_4
ID_00009921,cls_1
ID_00009922,cls_5
ID_00009923,cls_5
ID_00009924,cls_2
ID_00009925,cls_1
ID_00009926,cls_6
ID_00009927,cls_6
ID_00009928,cls_5
ID_00009929,cls_5
ID_00009930,cls_3
ID_00009931,cls_3
ID_00009932,cls_6
ID_00009933,cls_3
ID_00009934,cls_3
ID_00009935,cls_5
ID_00009936,cls_1
ID_00009937,cls_1
ID_00009938,cls_6
ID_00009939,cls_3
ID_00009940,cls_6
ID_00009941,cls_4
ID_00009942,cls_2
ID_00009943,cls_4
ID_00009944,cls_4
ID_00009945,cls_3
ID_00009946,cls_2
ID_00009947,cls_4
ID_00009948,cls_1
ID_00009949,cls_1
ID_00009950,cls_2
ID_00009951,cls_5
ID_00009952,cls_4
ID_00009953,cls_5
ID_00009954,cls_5
ID_00009955,cls_4
ID_00009956,cls_6
ID_00009957,cls_3
ID_00009958,cls_3
ID_00009959,cls_4
ID_00009960,cls_5
ID_00009961,cls_5
ID_00009962,cls_1
ID_00009963,cls_4
ID_00009964,cls_2
ID_00009965,cls_3
ID_00009966,cls_1
ID_00009967,cls_5
ID_00009968,cls_6
ID_00009969,cls_2
ID_00009970,cls_3
ID_00009971,cls_6
ID_00009972,cls_2
ID_00009973,cls_6
ID_00009974,cls_5
ID_00009975,cls_4
ID_00009976,cls_5
ID_00009977,cls_5
ID_00009978,cls_3
ID_00009979,cls_1
ID_00009980,cls_1
ID_00009981,cls_5
ID_00009982,cls_4
ID_00009983,cls_5
ID_00009984,cls_4
ID_00009985,cls_4
ID_00009986,cls_5
ID_00009987,cls_2
ID_00009988,cls_3
ID_00009989,cls_2
ID_00009990,cls_2
ID_00009991,cls_1
ID_00009992,cls_6
ID_00009993,cls_4
ID_00009994,cls_1
ID_00009995,cls_6
ID_00009996,cls_2
ID_00009997,cls_3
ID_00009998,cls_5
ID_00009999,cls_5
ID_00010000,cls_2
ID_00010001,cls_4
ID_00010002,cls_6
ID_00010003,cls_5
ID_00010004,cls_3
ID_00010005,cls_4
ID_00010006,cls_6
ID_00010007,cls_4
ID_00010008,cls_6
ID_00010009,cls_3
ID_00010010,cls_5
ID_00010011,cls_3
ID_00010012,cls_4
ID_00010013,cls_6
ID_00010014,cls_3
ID_00010015,cls_6
ID_00010016,cls_2
ID_00010017,cls_4
ID_00010018,cls_5
ID_00010019,cls_5
ID_00010020,cls_6
ID_00010021,cls_3
ID_00010022,cls_3
ID_00010023,cls_3
ID_00010024,cls_6
ID_00010025,cls_3
ID_00010026,cls_1
ID_00010027,cls_3
ID_00010028,cls_3
ID_00010029,cls_1
ID_00010030,cls_3
ID_00010031,cls_6
ID_00010032,cls_3
ID_00010033,cls_1
ID_00010034,cls_6
ID_00010035,cls_5
ID_00010036,cls_3
ID_00010037,cls_4
ID_00010038,cls_1
ID_00010039,cls_5
ID_00010040,cls_1
ID_00010041,cls_2
ID_00010042,cls_3
ID_00010043,cls_2
ID_00010044,cls_6
ID_00010045,cls_1
ID_00010046,cls_1
ID_00010047,cls_2
ID_00010048,cls_1
ID_00010049,cls_6
ID_00010050,cls_6
ID_00010051,cls_3
ID_00010052,cls_6
ID_00010053,cls_6
ID_00010054,cls_4
ID_00010055,cls_4
ID_00010056,cls_4
ID_00010057,cls_4
ID_00010058,cls_4
ID_00010059,cls_2
ID_00010060,cls_3
ID_00010061,cls_5
ID_00010062,cls_4
ID_00010063,cls_1
ID_00010064,cls_6
ID_00010065,cls_3
ID_00010066,cls_5
ID_00010067,cls_6
ID_00010068,cls_2
ID_00010069,cls_3
ID_00010070,cls_4
ID_00010071,cls_1
ID_00010072,cls_6
ID_00010073,cls_3
ID_00010074,cls_4
ID_00010075,cls_3
ID_00010076,cls_5
ID_00010077,cls_2
ID_00010078,cls_3
ID_00010079,cls_1
ID_00010080,cls_2
ID_00010081,cls_4
ID_00010082,cls_1
ID_00010083,cls_1
ID_00010084,cls_5
ID_00010085,cls_1
ID_00010086,cls_4
ID_00010087,cls_2
ID_00010088,cls_1
ID_00010089,cls_6
ID_00010090,cls_2
ID_00010091,cls_6
ID_00010092,cls_4
ID_00010093,cls_5
ID_00010094,cls_3
ID_00010095,cls_5
ID_00010096,cls_3
ID_00010097,cls_1
ID_00010098,cls_6
ID_00010099,cls_5
ID_00010100,cls_4
ID_00010101,cls_3
ID_00010102,cls_3
ID_00010103,cls_3
ID_00010104,cls_1
ID_00010105,cls_1
ID_00010106,cls_2
ID_00010107,cls_4
ID_00010108,cls_6
ID_00010109,cls_6
ID_00010110,cls_5
ID_00010111,cls_5
ID_00010112,cls_6
ID_00010113,cls_1
ID_00010114,cls_4
ID_00010115,cls_1
ID_00010116,cls_4
ID_00010117,cls_4
ID_00010118,cls_5
ID_00010119,cls_2
ID_00010120,cls_6
ID_00010121,cls_3
ID_00010122,cls_5
ID_00010123,cls_4
ID_00010124,cls_3
ID_00010125,cls_6
ID_00010126,cls_4
ID_00010127,cls_3
ID_00010128,cls_3
ID_00010129,cls_4
ID_00010130,cls_1
ID_00010131,cls_6
ID_00010132,cls_3
ID_00010133,cls_6
ID_00010134,cls_3
ID_00010135,cls_2
ID_00010136,cls_6
ID_00010137,cls_4
ID_00010138,cls_2
ID_00010139,cls_6
ID_00010140,cls_5
ID_00010141,cls_5
ID_00010142,cls_1
ID_00010143,cls_3
ID_00010144,cls_5
ID_00010145,cls_2
ID_00010146,cls_4
ID_00010147,cls_2
ID_00010148,cls_3
ID_00010149,cls_5
ID_00010150,cls_3
ID_00010151,cls_4
ID_00010152,cls_6
ID_00010153,cls_6
ID_00010154,cls_3
ID_00010155,cls_3
ID_00010156,cls_3
ID_00010157,cls_5
ID_00010158,cls_5
ID_00010159,cls_4
ID_00010160,cls_3
ID_00010161,cls_2
ID_00010162,cls_3
ID_00010163,cls_5
ID_00010164,cls_3
ID_00010165,cls_4
ID_00010166,cls_4
ID_00010167,cls_5
ID_00010168,cls_5
ID_00010169,cls_2
ID_00010170,cls_5
ID_00010171,cls_2
ID_00010172,cls_4
ID_00010173,cls_2
ID_00010174,cls_5
ID_00010175,cls_5
ID_00010176,cls_5
ID_00010177,cls_4
ID_00010178,cls_1
ID_00010179,cls_3
ID_00010180,cls_5
ID_00010181,cls_3
ID_00010182,cls_4
ID_00010183,cls_4
ID_00010184,cls_5
ID_00010185,cls_1
ID_00010186,cls_5
ID_00010187,cls_1
ID_00010188,cls_3
ID_00010189,cls_2
ID_00010190,cls_4
ID_00010191,cls_1
ID_00010192,cls_2
ID_00010193,cls_1
ID_00010194,cls_2
ID_00010195,cls_3
ID_00010196,cls_2
ID_00010197,cls_2
ID_00010198,cls_4
ID_00010199,cls_3
ID_00010200,cls_3
ID_00010201,cls_1
ID_00010202,cls_1
ID_00010203,cls_1
ID_00010204,cls_6
ID_00010205,cls_3
ID_00010206,cls_4
ID_00010207,cls_3
ID_00010208,cls_3
ID_00010209,cls_2
ID_00010210,cls_5
ID_00010211,cls_6
ID_00010212,cls_1
ID_00010213,cls_5
ID_00010214,cls_1
ID_00010215,cls_3
ID_00010216,cls_6
ID_00010217,cls_2
ID_00010218,cls_4
ID_00010219,cls_6
ID_00010220,cls_4
ID_00010221,cls_3
ID_00010222,cls_5
ID_00010223,cls_3
ID_00010224,cls_6
ID_00010225,cls_4
ID_00010226,cls_5
ID_00010227,cls_4
ID_00010228,cls_6
ID_00010229,cls_3
ID_00010230,cls_2
ID_00010231,cls_4
ID_00010232,cls_3
ID_00010233,cls_6
ID_00010234,cls_4
ID_00010235,cls_6
ID_00010236,cls_1
ID_00010237,cls_3
ID_00010238,cls_6
ID_00010239,cls_6
ID_00010240,cls_4
ID_00010241,cls_5
ID_00010242,cls_3
ID_00010243,cls_1
ID_00010244,cls_1
ID_00010245,cls_4
ID_00010246,cls_1
ID_00010247,cls_4
ID_00010248,cls_3
ID_00010249,cls_1
ID_00010250,cls_6
ID_00010251,cls_4
ID_00010252,cls_2
ID_00010253,cls_6
ID_00010254,cls_6
ID_00010255,cls_1
ID_00010256,cls_4
ID_00010257,cls_6
ID_00010258,cls_4
ID_00010259,cls_4
ID_00010260,cls_6
ID_00010261,cls_2
ID_00010262,cls_6
ID_00010263,cls_1
ID_00010264,cls_3
ID_00010265,cls_2
ID_00010266,cls_1
ID_00010267,cls_6
ID_00010268,cls_4
ID_00010269,cls_1
ID_00010270,cls_2
ID_00010271,cls_5
ID_00010272,cls_6
ID_00010273,cls_5
ID_00010274,cls_6
ID_00010275,cls_5
ID_00010276,cls_3
ID_00010277,cls_3
ID_00010278,cls_4
ID_00010279,cls_1
ID_00010280,cls_2
ID_00010281,cls_5
ID_00010282,cls_3
ID_00010283,cls_5
ID_00010284,cls_4
ID_00010285,cls_2
ID_00010286,cls_2
ID_00010287,cls_1
ID_00010288,cls_1
ID_00010289,cls_2
ID_00010290,cls_1
ID_00010291,cls_2
ID_00010292,cls_2
ID_00010293,cls_1
ID_00010294,cls_5
ID_00010295,cls_3
ID_00010296,cls_2
ID_00010297,cls_6
ID_00010298,cls_2
ID_00010299,cls_1
ID_00010300,cls_6
ID_00010301,cls_5
ID_00010302,cls_5
ID_00010303,cls_5
ID_00010304,cls_4
ID_00010305,cls_4
ID_00010306,cls_3
ID_00010307,cls_5
ID_00010308,cls_2
ID_00010309,cls_6
ID_00010310,cls_3
ID_00010311,cls_1
ID_00010312,cls_4
ID_00010313,cls_6
ID_00010314,cls_1
ID_00010315,cls_3
ID_00010316,cls_4
ID_00010317,cls_5
ID_00010318,cls_3
ID_00010319,cls_6
ID_00010320,cls_4
ID_00010321,cls_5
ID_00010322,cls_1
ID_00010323,cls_1
ID_00010324,cls_6
ID_00010325,cls_5
ID_00010326,cls_3
ID_00010327,cls_1
ID_00010328,cls_5
ID_00010329,cls_6
ID_00010330,cls_6
ID_00010331,cls_5
ID_00010332,cls_5
ID_00010333,cls_2
ID_00010334,cls_4
ID_00010335,cls_2
ID_00010336,cls_3
ID_00010337,cls_1
ID_00010338,cls_5
ID_00010339,cls_5
ID_00010340,cls_2
ID_00010341,cls_1
ID_00010342,cls_3
ID_00010343,cls_3
ID_00010344,cls_5
ID_00010345,cls_1
ID_00010346,cls_3
ID_00010347,cls_4
ID_00010348,cls_3
ID_00010349,cls_2
ID_00010350,cls_2
ID_00010351,cls_6
ID_00010352,cls_2
ID_00010353,cls_1
ID_00010354,cls_6
ID_00010355,cls_5
ID_00010356,cls_5
ID_00010357,cls_4
ID_00010358,cls_6
ID_00010359,cls_3
ID_00010360,cls_3
ID_00010361,cls_3
ID_00010362,cls_1
ID_00010363,cls_6
ID_00010364,cls_1
ID_00010365,cls_5
ID_00010366,cls_1
ID_00010367,cls_5
ID_00010368,cls_4
ID_00010369,cls_6
ID_00010370,cls_4
ID_00010371,cls_6
ID_00010372,cls_2
ID_00010373,cls_4
ID_00010374,cls_1
ID_00010375,cls_1
ID_00010376,cls_2
ID_00010377,cls_1
ID_00010378,cls_2
ID_00010379,cls_2
ID_00010380,cls_5
ID_00010381,cls_5
ID_00010382,cls_5
ID_00010383,cls_3
ID_00010384,cls_6
ID_00010385,cls_5
ID_00010386,cls_3
ID_00010387,cls_2
ID_00010388,cls_4
ID_00010389,cls_1
ID_00010390,cls_4
ID_00010391,cls_3
ID_00010392,cls_5
ID_00010393,cls_6
ID_00010394,cls_2
ID_00010395,cls_3
ID_00010396,cls_4
ID_00010397,cls_4
ID_00010398,cls_1
ID_00010399,cls_5
ID_00010400,cls_5
ID_00010401,cls_1
ID_00010402,cls_4
ID_00010403,cls_4
ID_00010404,cls_3
ID_00010405,cls_5
ID_00010406,cls_4
ID_00010407,cls_4
ID_00010408,cls_1
ID_00010409,cls_2
ID_00010410,cls_6
ID_00010411,cls_1
ID_00010412,cls_4
ID_00010413,cls_6
ID_00010414,cls_2
ID_00010415,cls_3
ID_00010416,cls_5
ID_00010417,cls_2
ID_00010418,cls_4
ID_00010419,cls_5
ID_00010420,cls_2
ID_00010421,cls_4
ID_00010422,cls_4
ID_00010423,cls_3
ID_00010424,cls_1
ID_00010425,cls_6
ID_00010426,cls_6
ID_00010427,cls_5
ID_00010428,cls_1
ID_00010429,cls_5
ID_00010430,cls_4
ID_00010431,cls_4
ID_00010432,cls_3
ID_00010433,cls_6
ID_00010434,cls_6
ID_00010435,cls_4
ID_00010436,cls_4
ID_00010437,cls_1
ID_00010438,cls_5
ID_00010439,cls_5
ID_00010440,cls_1
ID_00010441,cls_1
ID_00010442,cls_4
ID_00010443,cls_6
ID_00010444,cls_4
ID_00010445,cls_6
ID_00010446,cls_5
ID_00010447,cls_2
ID_00010448,cls_5
ID_00010449,cls_3
ID_00010450,cls_5
ID_00010451,cls_5
ID_00010452,cls_3
ID_00010453,cls_1
ID_00010454,cls_3
ID_00010455,cls_3
ID_00010456,cls_2
ID_00010457,cls_1
ID_00010458,cls_2
ID_00010459,cls_5
ID_00010460,cls_2
ID_00010461,cls_6
ID_00010462,cls_5
ID_00010463,cls_3
ID_00010464,cls_4
ID_00010465,cls_6
ID_00010466,cls_5
ID_00010467,cls_4
ID_00010468,cls_6
ID_00010469,cls_1
ID_00010470,cls_2
ID_00010471,cls_3
ID_00010472,cls_1
ID_00010473,cls_1
ID_00010474,cls_6
ID_00010475,cls_4
ID_00010476,cls_6
ID_00010477,cls_1
ID_00010478,cls_3
ID_00010479,cls_2
ID_00010480,cls_5
ID_00010481,cls_2
ID_00010482,cls_4
ID_00010483,cls_2
ID_00010484,cls_3
ID_00010485,cls_6
ID_00010486,cls_3
ID_00010487,cls_4
ID_00010488,cls_4
ID_00010489,cls_4
ID_00010490,cls_2
ID_00010491,cls_1
ID_00010492,cls_6
ID_00010493,cls_5
ID_00010494,cls_4
ID_00010495,cls_5
ID_00010496,cls_3
ID_00010497,cls_2
ID_00010498,cls_6
ID_00010499,cls_4
ID_00010500,cls_1
ID_00010501,cls_3
ID_00010502,cls_2
ID_00010503,cls_6
ID_00010504,cls_3
ID_00010505,cls_4
ID_00010506,cls_6
ID_00010507,cls_1
ID_00010508,cls_5
ID_00010509,cls_5
ID_00010510,cls_6
ID_00010511,cls_4
ID_00010512,cls_2
ID_00010513,cls_1
ID_00010514,cls_2
ID_00010515,cls_6
ID_00010516,cls_5
ID_00010517,cls_3
ID_00010518,cls_2
ID_00010519,cls_2
ID_00010520,cls_5
ID_00010521,cls_4
ID_00010522,cls_4
ID_00010523,cls_1
ID_00010524,cls_3
ID_00010525,cls_5
ID_00010526,cls_6
ID_00010527,cls_3
ID_00010528,cls_1
ID_00010529,cls_2
ID_00010530,cls_4
ID_00010531,cls_4
ID_00010532,cls_2
ID_00010533,cls_1
ID_00010534,cls_1
ID_00010535,cls_5
ID_00010536,cls_2
ID_00010537,cls_5
ID_00010538,cls_2
ID_00010539,cls_6
ID_00010540,cls_3
ID_00010541,cls_2
ID_00010542,cls_4
ID_00010543,cls_1
ID_00010544,cls_5
ID_00010545,cls_2
ID_00010546,cls_5
ID_00010547,cls_5
ID_00010548,cls_4
ID_00010549,cls_6
ID_00010550,cls_6
ID_00010551,cls_2
ID_00010552,cls_6
ID_00010553,cls_6
ID_00010554,cls_6
ID_00010555,cls_5
ID_00010556,cls_6
ID_00010557,cls_1
ID_00010558,cls_1
ID_00010559,cls_2
ID_00010560,cls_3
ID_00010561,cls_1
ID_00010562,cls_1
ID_00010563,cls_1
ID_00010564,cls_3
ID_00010565,cls_5
ID_00010566,cls_4
ID_00010567,cls_5
ID_00010568,cls_6
ID_00010569,cls_4
ID_00010570,cls_5
ID_00010571,cls_1
ID_00010572,cls_6
ID_00010573,cls_2
ID_00010574,cls_6
ID_00010575,cls_2
ID_00010576,cls_1
ID_00010577,cls_4
ID_00010578,cls_2
ID_00010579,cls_4
ID_00010580,cls_2
ID_00010581,cls_3
ID_00010582,cls_5
ID_00010583,cls_5
ID_00010584,cls_4
ID_00010585,cls_5
ID_00010586,cls_2
ID_00010587,cls_3
ID_00010588,cls_5
ID_00010589,cls_1
ID_00010590,cls_3
ID_00010591,cls_5
ID_00010592,cls_3
ID_00010593,cls_4
ID_00010594,cls_3
ID_00010595,cls_4
ID_00010596,cls_5
ID_00010597,cls_3
ID_00010598,cls_6
ID_00010599,cls_6
ID_00010600,cls_4
ID_00010601,cls_1
ID_00010602,cls_5
ID_00010603,cls_6
ID_00010604,cls_1
ID_00010605,cls_6
ID_00010606,cls_5
ID_00010607,cls_4
ID_00010608,cls_4
ID_00010609,cls_2
ID_00010610,cls_4
ID_00010611,cls_4
ID_00010612,cls_2
ID_00010613,cls_2
ID_00010614,cls_3
ID_00010615,cls_5
ID_00010616,cls_3
ID_00010617,cls_6
ID_00010618,cls_1
ID_00010619,cls_1
ID_00010620,cls_3
ID_00010621,cls_3
ID_00010622,cls_4
ID_00010623,cls_3
ID_00010624,cls_1
ID_00010625,cls_1
ID_00010626,cls_1
ID_00010627,cls_5
ID_00010628,cls_2
ID_00010629,cls_4
ID_00010630,cls_4
ID_00010631,cls_6
ID_00010632,cls_2
ID_00010633,cls_3
ID_00010634,cls_6
ID_00010635,cls_2
ID_00010636,cls_6
ID_00010637,cls_2
ID_00010638,cls_4
ID_00010639,cls_2
ID_00010640,cls_2
ID_00010641,cls_2
ID_00010642,cls_1
ID_00010643,cls_4
ID_00010644,cls_3
ID_00010645,cls_6
ID_00010646,cls_4
ID_00010647,cls_5
ID_00010648,cls_4
ID_00010649,cls_3
ID_00010650,cls_2
ID_00010651,cls_3
ID_00010652,cls_2
ID_00010653,cls_5
ID_00010654,cls_3
ID_00010655,cls_4
ID_00010656,cls_6
ID_00010657,cls_3
ID_00010658,cls_6
ID_00010659,cls_5
ID_00010660,cls_1
ID_00010661,cls_2
ID_00010662,cls_1
